0 min;;10 min;;20 min;;30 min;;40 min;;50 min;;60 min;;90 min;;120 min;;
Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;
477,9914246;0,003694819519;477,9914246;0,01494711544;477,9914246;0,003191791242;477,9914246;-0,009668447077;477,9914246;-0,01317726634;477,9914246;-0,01484108251;477,9914246;-0,01157566532;477,9914246;-0,01743143611;477,9914246;-0,02209070325;
477,0011902;0,005230437499;477,0011902;0,01549150329;477,0011902;0,003293764079;477,0011902;-0,009992017411;477,0011902;-0,01314014848;477,0011902;-0,01498145144;477,0011902;-0,01168257184;477,0011902;-0,01771910861;477,0011902;-0,02204503864;
476,0107422;0,006380628794;476,0107422;0,01551991235;476,0107422;0,002984112361;476,0107422;-0,01020769775;476,0107422;-0,01354244724;476,0107422;-0,01533917151;476,0107422;-0,01204629242;476,0107422;-0,01805804484;476,0107422;-0,02272497676;
474,9820557;0,008078826591;474,9820557;0,01601753011;474,9820557;0,003076807363;474,9820557;-0,01016577426;474,9820557;-0,01370716467;474,9820557;-0,01534966659;474,9820557;-0,01221726649;474,9820557;-0,01798682101;474,9820557;-0,02269240096;
473,9911804;0,01014716923;473,9911804;0,01661530137;473,9911804;0,003155050566;473,9911804;-0,01023444813;473,9911804;-0,01372366864;473,9911804;-0,01552908588;473,9911804;-0,01229115296;473,9911804;-0,0183293689;473,9911804;-0,02305934206;
473,0001526;0,01262587495;473,0001526;0,01720215566;473,0001526;0,003208063543;473,0001526;-0,0102965394;473,0001526;-0,01387698483;473,0001526;-0,01569245383;473,0001526;-0,01245538983;473,0001526;-0,01815035939;473,0001526;-0,02329498157;
472,0089417;0,01540309377;472,0089417;0,0175558608;472,0089417;0,003370428924;472,0089417;-0,01035791356;472,0089417;-0,01399716269;472,0089417;-0,01592353918;472,0089417;-0,01264048461;472,0089417;-0,01855285652;472,0089417;-0,0237041153;
471,0175476;0,01790286787;471,0175476;0,01798121072;471,0175476;0,003325638594;471,0175476;-0,01056906767;471,0175476;-0,0139997201;471,0175476;-0,01601226628;471,0175476;-0,01271042787;471,0175476;-0,01883775368;471,0175476;-0,0240333695;
469,9877625;0,02108232863;469,9877625;0,01888869517;469,9877625;0,003507749876;469,9877625;-0,01065823901;469,9877625;-0,01418150216;469,9877625;-0,0160838142;469,9877625;-0,01277613733;469,9877625;-0,01858614199;469,9877625;-0,02405154146;
468,9959717;0,02475856058;468,9959717;0,01979214512;468,9959717;0,003355167806;468,9959717;-0,01070329733;468,9959717;-0,01435193792;468,9959717;-0,01608216763;468,9959717;-0,01283645909;468,9959717;-0,0189475473;468,9959717;-0,02412388287;
468,0039673;0,02897147089;468,0039673;0,0207024999;468,0039673;0,00390962977;468,0039673;-0,01023657247;468,0039673;-0,01388114691;468,0039673;-0,01594619639;468,0039673;-0,01272148918;468,0039673;-0,01882570796;468,0039673;-0,02429829538;
467,0117798;0,03281704709;467,0117798;0,0217007231;467,0117798;0,003743459703;467,0117798;-0,01070112549;467,0117798;-0,01445896551;467,0117798;-0,01654096134;467,0117798;-0,01339498628;467,0117798;-0,01926031895;467,0117798;-0,02477123588;
465,9812622;0,03753032535;465,9812622;0,02275380865;465,9812622;0,003907775506;465,9812622;-0,01060948707;465,9812622;-0,01443447731;465,9812622;-0,01657066308;465,9812622;-0,01341642067;465,9812622;-0,01946199127;465,9812622;-0,02517912909;
464,988678;0,04301821813;464,988678;0,0239718575;464,988678;0,00407395605;464,988678;-0,01070021652;464,988678;-0,01457773056;464,988678;-0,01679251716;464,988678;-0,01357737277;464,988678;-0,01988755912;464,988678;-0,02523569949;
463,9959106;0,04902538657;463,9959106;0,02571216226;463,9959106;0,004544549622;463,9959106;-0,01058735792;463,9959106;-0,01468024775;463,9959106;-0,01682613604;463,9959106;-0,01375125628;463,9959106;-0,01970018446;463,9959106;-0,02537504397;
463,0029602;0,054923594;463,0029602;0,02729586512;463,0029602;0,005014606752;463,0029602;-0,01021098532;463,0029602;-0,01457372587;463,0029602;-0,01652994752;463,0029602;-0,01351655181;463,0029602;-0,01974733174;463,0029602;-0,02571508661;
462,0097656;0,0627566576;462,0097656;0,02938206308;462,0097656;0,005701001734;462,0097656;-0,009833577089;462,0097656;-0,01408242621;462,0097656;-0,01643713936;462,0097656;-0,01334372908;462,0097656;-0,01960325055;462,0097656;-0,02585696056;
461,0164795;0,06931696087;461,0164795;0,03133685887;461,0164795;0,005964358337;461,0164795;-0,009782202542;461,0164795;-0,01423636731;461,0164795;-0,01648947783;461,0164795;-0,013384494;461,0164795;-0,01974683814;461,0164795;-0,02589476295;
459,9847717;0,07615468651;459,9847717;0,03313922882;459,9847717;0,006157530472;459,9847717;-0,009925177321;459,9847717;-0,01461327448;459,9847717;-0,01680556685;459,9847717;-0,01369502489;459,9847717;-0,02013406903;459,9847717;-0,02634964697;
458,9910583;0,08407093585;458,9910583;0,03487482294;458,9910583;0,006258284673;458,9910583;-0,01008110493;458,9910583;-0,01482632291;458,9910583;-0,01712610386;458,9910583;-0,01419137325;458,9910583;-0,02062365972;458,9910583;-0,02683048323;
457,9971313;0,09262914956;457,9971313;0,03779507428;457,9971313;0,007151390892;457,9971313;-0,009729049169;457,9971313;-0,01472063735;457,9971313;-0,01713610813;457,9971313;-0,01412612852;457,9971313;-0,02039792761;457,9971313;-0,02692674287;
457,0030518;0,1026703566;457,0030518;0,04038462043;457,0030518;0,007613478228;457,0030518;-0,009552129544;457,0030518;-0,01459304988;457,0030518;-0,01720349118;457,0030518;-0,01403596159;457,0030518;-0,02046608925;457,0030518;-0,02734107524;
456,0088196;0,1121924073;456,0088196;0,043182794;456,0088196;0,008223290555;456,0088196;-0,009131363593;456,0088196;-0,0144427903;456,0088196;-0,01688539982;456,0088196;-0,01395881176;456,0088196;-0,02047053352;456,0088196;-0,02746929787;
455,0143127;0,1213969365;455,0143127;0,04537113756;455,0143127;0,008946910501;455,0143127;-0,009052171372;455,0143127;-0,01434111875;455,0143127;-0,01700275764;455,0143127;-0,01420785859;455,0143127;-0,02077110671;455,0143127;-0,02737772837;
453,9814453;0,1336153895;453,9814453;0,04894088954;453,9814453;0,009764257818;453,9814453;-0,008220489137;453,9814453;-0,01399821602;453,9814453;-0,01663474552;453,9814453;-0,01383230463;453,9814453;-0,02052979544;453,9814453;-0,02744805999;
452,9865417;0,1437669843;452,9865417;0,05158044025;452,9865417;0,010264677;452,9865417;-0,008357985877;452,9865417;-0,01406743936;452,9865417;-0,01690915227;452,9865417;-0,01408909168;452,9865417;-0,02073665522;452,9865417;-0,02775729634;
451,9915161;0,157627821;451,9915161;0,05496851355;451,9915161;0,01088536531;451,9915161;-0,007984961383;451,9915161;-0,0140334554;451,9915161;-0,01696626283;451,9915161;-0,01409330219;451,9915161;-0,02078008838;451,9915161;-0,02816132642;
450,9963379;0,1686615199;450,9963379;0,05825132877;450,9963379;0,01159900241;450,9963379;-0,007599559613;450,9963379;-0,01378957555;450,9963379;-0,01684277132;450,9963379;-0,01409620885;450,9963379;-0,02086802572;450,9963379;-0,02829852328;
450,0009766;0,1818912029;450,0009766;0,06171645969;450,0009766;0,0125018917;450,0009766;-0,007379372604;450,0009766;-0,01367751695;450,0009766;-0,01676825993;450,0009766;-0,01408708654;450,0009766;-0,02086847089;450,0009766;-0,02825976536;
449,0053711;0,1962105781;449,0053711;0,06566200405;449,0053711;0,0134428395;449,0053711;-0,006718395744;449,0053711;-0,01351088099;449,0053711;-0,01654280536;449,0053711;-0,01392441895;449,0053711;-0,02072856016;449,0053711;-0,0286816489;
448,009613;0,2104767412;448,009613;0,06960774213;448,009613;0,0144658694;448,009613;-0,006462567486;448,009613;-0,01324782614;448,009613;-0,01650816761;448,009613;-0,01392517053;448,009613;-0,0208153259;448,009613;-0,02848872356;
447,0137024;0,2262737155;447,0137024;0,07367774099;447,0137024;0,01522002835;447,0137024;-0,005875179078;447,0137024;-0,01315838192;447,0137024;-0,01663484424;447,0137024;-0,0140482923;447,0137024;-0,02108966932;447,0137024;-0,02879406884;
446,0176086;0,2412905097;446,0176086;0,07813692838;446,0176086;0,01620461419;446,0176086;-0,005793040618;446,0176086;-0,01317319833;446,0176086;-0,01654933393;446,0176086;-0,01407064777;446,0176086;-0,02110584453;446,0176086;-0,02914340422;
444,9829407;0,2587320507;444,9829407;0,08238271624;444,9829407;0,01729513332;444,9829407;-0,005270423833;444,9829407;-0,01289471053;444,9829407;-0,01660111174;444,9829407;-0,01420164481;444,9829407;-0,02128521912;444,9829407;-0,02922898717;
443,9864502;0,278806448;443,9864502;0,08767128736;443,9864502;0,01852687821;443,9864502;-0,004714914132;443,9864502;-0,01261780504;443,9864502;-0,01631603763;443,9864502;-0,01402854361;443,9864502;-0,02121620066;443,9864502;-0,02930197306;
442,9898376;0,2969222665;442,9898376;0,09271374345;442,9898376;0,01991052926;442,9898376;-0,003697813721;442,9898376;-0,01201260276;442,9898376;-0,01603526808;442,9898376;-0,01370269991;442,9898376;-0,02099546045;442,9898376;-0,02933265269;
441,9929199;0,3166008592;441,9929199;0,09853596985;441,9929199;0,02129550464;441,9929199;-0,003156426596;441,9929199;-0,0117022777;441,9929199;-0,01586664096;441,9929199;-0,01369738299;441,9929199;-0,02110806294;441,9929199;-0,02951964363;
440,9959106;0,3358148634;440,9959106;0,1039281785;440,9959106;0,0224064216;440,9959106;-0,002649407368;440,9959106;-0,01150609367;440,9959106;-0,01584178209;440,9959106;-0,01358831115;440,9959106;-0,021032013;440,9959106;-0,0296616815;
439,9987488;0,3569497764;439,9987488;0,1091222614;439,9987488;0,02355505899;439,9987488;-0,002339010593;439,9987488;-0,01145632751;439,9987488;-0,01570513658;439,9987488;-0,01381896436;439,9987488;-0,02124509029;439,9987488;-0,02971728519;
439,0012817;0,3794911206;439,0012817;0,114722006;439,0012817;0,02504017763;439,0012817;-0,001307290979;439,0012817;-0,01105305087;439,0012817;-0,0155120017;439,0012817;-0,0135906199;439,0012817;-0,02120762132;439,0012817;-0,02988700196;
438,0037537;0,4021745026;438,0037537;0,1217303351;438,0037537;0,02662258409;438,0037537;-0,0006970671238;438,0037537;-0,01059786696;438,0037537;-0,01524180919;438,0037537;-0,01346290018;438,0037537;-0,02113419957;438,0037537;-0,03005655482;
437,0059509;0,4264964163;437,0059509;0,128665626;437,0059509;0,02857611142;437,0059509;0,0003252754395;437,0059509;-0,01015034877;437,0059509;-0,01505381893;437,0059509;-0,01326615456;437,0059509;-0,0209758766;437,0059509;-0,03012640588;
436,0080566;0,4499324262;436,0080566;0,1348182112;436,0080566;0,02971836366;436,0080566;0,0007609112072;436,0080566;-0,009880240075;436,0080566;-0,01486664824;436,0080566;-0,0132705234;436,0080566;-0,02109760791;436,0080566;-0,03030310757;
435,0099487;0,4763399363;435,0099487;0,1413643211;435,0099487;0,03164847568;435,0099487;0,001953262836;435,0099487;-0,009403306991;435,0099487;-0,01468320098;435,0099487;-0,01300194673;435,0099487;-0,02101045661;435,0099487;-0,03036712669;
434,0116577;0,4999302924;434,0116577;0,1478039324;434,0116577;0,03317029774;434,0116577;0,002438405063;434,0116577;-0,009096028283;434,0116577;-0,01447949652;434,0116577;-0,01309177559;434,0116577;-0,0210751202;434,0116577;-0,03055207804;
433,0132141;0,5269675851;433,0132141;0,1553946286;433,0132141;0,03463727236;433,0132141;0,003082021372;433,0132141;-0,008813188411;433,0132141;-0,01448184997;433,0132141;-0,01309117302;433,0132141;-0,02123754844;433,0132141;-0,03042944521;
432,0145569;0,5527385473;432,0145569;0,1621878892;432,0145569;0,03642225638;432,0145569;0,003901219228;432,0145569;-0,008495490067;432,0145569;-0,01427048538;432,0145569;-0,01284228917;432,0145569;-0,0211757198;432,0145569;-0,03062209114;
431,0157776;0,5764201283;431,0157776;0,1692903787;431,0157776;0,03804060444;431,0157776;0,004962498322;431,0157776;-0,007866920903;431,0157776;-0,01384338737;431,0157776;-0,0126354564;431,0157776;-0,02116635069;431,0157776;-0,0306759309;
430,0167542;0,6041465998;430,0167542;0,1762146205;430,0167542;0,03999496996;430,0167542;0,005894450005;430,0167542;-0,007319968659;430,0167542;-0,01355484221;430,0167542;-0,0123809278;430,0167542;-0,0208371859;430,0167542;-0,03080162965;
429,0176086;0,6304709911;429,0176086;0,1831188798;429,0176086;0,04159423336;429,0176086;0,00664847251;429,0176086;-0,007048144005;429,0176086;-0,01329758763;429,0176086;-0,01253909525;429,0176086;-0,02098214254;429,0176086;-0,03081002086;
428,0182495;0,6570623517;428,0182495;0,1904051453;428,0182495;0,04350245744;428,0182495;0,007608446758;428,0182495;-0,006433237344;428,0182495;-0,01286907867;428,0182495;-0,01206764206;428,0182495;-0,02067090571;428,0182495;-0,030739123;
427,0187683;0,6816754937;427,0187683;0,1966340393;427,0187683;0,04505896941;427,0187683;0,008445446379;427,0187683;-0,006039103027;427,0187683;-0,01269836165;427,0187683;-0,01184356306;427,0187683;-0,02074874751;427,0187683;-0,03099507466;
426,019043;0,7058616281;426,019043;0,2049159259;426,019043;0,04670036957;426,019043;0,009317491204;426,019043;-0,00570306927;426,019043;-0,01251641009;426,019043;-0,01182159781;426,019043;-0,02053557336;426,019043;-0,03123454377;
425,0191956;0,7342433929;425,0191956;0,211428836;425,0191956;0,04860619828;425,0191956;0,01014258526;425,0191956;-0,005106874742;425,0191956;-0,01222451497;425,0191956;-0,01150967367;425,0191956;-0,02046011388;425,0191956;-0,03114520945;
424,019165;0,7576162815;424,019165;0,2176589966;424,019165;0,04985295609;424,019165;0,01078538969;424,019165;-0,004932821728;424,019165;-0,01215675846;424,019165;-0,01144190598;424,019165;-0,02071084082;424,019165;-0,03121845052;
423,0189514;0,7817357183;423,0189514;0,2241826206;423,0189514;0,05141626671;423,0189514;0,01130962372;423,0189514;-0,004690177739;423,0189514;-0,01209735032;423,0189514;-0,01167662535;423,0189514;-0,02085129917;423,0189514;-0,03144065291;
422,0185547;0,8077108264;422,0185547;0,2318032384;422,0185547;0,05349558219;422,0185547;0,01258035935;422,0185547;-0,003890782828;422,0185547;-0,01154320035;422,0185547;-0,01122159045;422,0185547;-0,02042958885;422,0185547;-0,03135603294;
421,0180664;0,8331469893;421,0180664;0,2379926741;421,0180664;0,054868754;421,0180664;0,01325043011;421,0180664;-0,003593851812;421,0180664;-0,01140897721;421,0180664;-0,01102332212;421,0180664;-0,02049789391;421,0180664;-0,03154995292;
420,0173035;0,8580422997;420,0173035;0,2451931387;420,0173035;0,05607815459;420,0173035;0,01362609118;420,0173035;-0,003537368495;420,0173035;-0,01165959053;420,0173035;-0,01136898436;420,0173035;-0,02088465542;420,0173035;-0,03182371333;
419,0163879;0,8824899197;419,0163879;0,2511582971;419,0163879;0,05790770054;419,0163879;0,01457713638;419,0163879;-0,003111194819;419,0163879;-0,01130099408;419,0163879;-0,0111554442;419,0163879;-0,02076878585;419,0163879;-0,03197235987;
418,0153503;0,9071837068;418,0153503;0,2582211196;418,0153503;0,05953592435;418,0153503;0,01545075607;418,0153503;-0,002654141514;418,0153503;-0,01121755503;418,0153503;-0,01114176959;418,0153503;-0,02077875659;418,0153503;-0,03196841478;
417,0141296;0,9334201217;417,0141296;0,2650846541;417,0141296;0,06118526682;417,0141296;0,01604742557;417,0141296;-0,0022398734;417,0141296;-0,01079895627;417,0141296;-0,01100893691;417,0141296;-0,02081922442;417,0141296;-0,03187288344;
416,0126953;0,9551770687;416,0126953;0,269936651;416,0126953;0,06244130805;416,0126953;0,01658622921;416,0126953;-0,002027360955;416,0126953;-0,01055052318;416,0126953;-0,01097673178;416,0126953;-0,02084883116;416,0126953;-0,03212013841;
415,0111084;0,9787149429;415,0111084;0,2765803635;415,0111084;0,06405929476;415,0111084;0,01758906804;415,0111084;-0,001559415134;415,0111084;-0,01044232678;415,0111084;-0,01079875417;415,0111084;-0,02074095048;415,0111084;-0,0322669521;
414,0093994;0,9994251728;414,0093994;0,2828864455;414,0093994;0,06552448124;414,0093994;0,01842350699;414,0093994;-0,001203323249;414,0093994;-0,01025078073;414,0093994;-0,01065530907;414,0093994;-0,02080303617;414,0093994;-0,03237248957;
413,0074768;1,022432208;413,0074768;0,2882784903;413,0074768;0,06685893983;413,0074768;0,01872093789;413,0074768;-0,0009300182573;413,0074768;-0,01037757751;413,0074768;-0,01073486637;413,0074768;-0,02086269669;413,0074768;-0,03253756836;
412,0054016;1,042678714;412,0054016;0,2938183248;412,0054016;0,0681624189;412,0054016;0,01969727501;412,0054016;-0,0002120578429;412,0054016;-0,009774002247;412,0054016;-0,01032576151;412,0054016;-0,02058870345;412,0054016;-0,03284982592;
411,0031433;1,06091702;411,0031433;0,2982827723;411,0031433;0,06938340515;411,0031433;0,02036689594;411,0031433;-0,0001204048313;411,0031433;-0,009744185954;411,0031433;-0,01048856974;411,0031433;-0,02075432613;411,0031433;-0,03260817379;
410,0007019;1,078137159;410,0007019;0,3034037054;410,0007019;0,07038421929;410,0007019;0,02057437226;410,0007019;-0,0002197680296;410,0007019;-0,009812673554;410,0007019;-0,01050155796;410,0007019;-0,0209695138;410,0007019;-0,03311873972;
408,9981689;1,094141603;408,9981689;0,3075558245;408,9981689;0,07136794925;408,9981689;0,02088493109;408,9981689;-4,726520638E-005;408,9981689;-0,009989082813;408,9981689;-0,01070243865;408,9981689;-0,02127905749;408,9981689;-0,03339165449;
407,9953613;1,11086762;407,9953613;0,3116682768;407,9953613;0,0725672096;407,9953613;0,02154050022;407,9953613;7,274566451E-005;407,9953613;-0,009786251932;407,9953613;-0,01041811612;407,9953613;-0,02098100819;407,9953613;-0,03347712383;
406,9924927;1,123731613;406,9924927;0,3152341843;406,9924927;0,0734089911;406,9924927;0,02204770967;406,9924927;0,0003302233818;406,9924927;-0,009656092152;406,9924927;-0,01039425842;406,9924927;-0,02108922414;406,9924927;-0,0337341018;
405,9893799;1,136090279;405,9893799;0,318454206;405,9893799;0,07381431758;405,9893799;0,02200735174;405,9893799;0,0003122452181;405,9893799;-0,009793338366;405,9893799;-0,0105503723;405,9893799;-0,0213144999;405,9893799;-0,03367723897;
404,9861145;1,145243168;404,9861145;0,3207115829;404,9861145;0,0743830055;404,9861145;0,02216763794;404,9861145;0,0003576842428;404,9861145;-0,009813685901;404,9861145;-0,01066758484;404,9861145;-0,0215610899;404,9861145;-0,03387400135;
403,9827271;1,154089928;403,9827271;0,3225260377;403,9827271;0,07462866604;403,9827271;0,02202197537;403,9827271;6,267445133E-005;403,9827271;-0,01011711918;403,9827271;-0,01114388835;403,9827271;-0,02189571224;403,9827271;-0,0343772471;
403,0177002;1,16192925;403,0177002;0,3242041171;403,0177002;0,07488507777;403,0177002;0,02232858352;403,0177002;6,655792095E-005;403,0177002;-0,01039521955;403,0177002;-0,01121442672;403,0177002;-0,02225575224;403,0177002;-0,03466156125;
402,0140076;1,165738821;402,0140076;0,3257091641;402,0140076;0,07522363216;402,0140076;0,02242086828;402,0140076;0,0002216663415;402,0140076;-0,01029138267;402,0140076;-0,01121129841;402,0140076;-0,02213729732;402,0140076;-0,03486886993;
401,0101013;1,169163346;401,0101013;0,326628089;401,0101013;0,07569373399;401,0101013;0,02239598334;401,0101013;0,0001677475811;401,0101013;-0,01026013494;401,0101013;-0,01114434283;401,0101013;-0,02212652192;401,0101013;-0,03509809449;
400,0060425;1,173507571;400,0060425;0,3270682693;400,0060425;0,07557717711;400,0060425;0,02228441089;400,0060425;-0,0001868047402;400,0060425;-0,01070703566;400,0060425;-0,01156765036;400,0060425;-0,02256339788;400,0060425;-0,03534147143;
399,0018311;1,172691464;399,0018311;0,3268288672;399,0018311;0,07565447688;399,0018311;0,02241097391;399,0018311;-0,0002073488722;399,0018311;-0,01073961426;399,0018311;-0,01157505997;399,0018311;-0,02267613634;399,0018311;-0,03591056168;
397,997406;1,170806527;397,997406;0,3263693154;397,997406;0,07513157278;397,997406;0,02196841128;397,997406;-0,0007563502877;397,997406;-0,01096608024;397,997406;-0,01182235312;397,997406;-0,02316061221;397,997406;-0,03609373793;
396,9928589;1,170073152;396,9928589;0,3257866502;396,9928589;0,0749527812;396,9928589;0,02166548558;396,9928589;-0,0009527485818;396,9928589;-0,01124368794;396,9928589;-0,01218394283;396,9928589;-0,02351950854;396,9928589;-0,036741063;
395,9881592;1,166775942;395,9881592;0,3247083724;395,9881592;0,07485967129;395,9881592;0,02141824365;395,9881592;-0,0008396534249;395,9881592;-0,01138300542;395,9881592;-0,01197347231;395,9881592;-0,02342852578;395,9881592;-0,03672165051;
394,9832458;1,163973808;394,9832458;0,3235297501;394,9832458;0,07448344678;394,9832458;0,02140682191;394,9832458;-0,001099588815;394,9832458;-0,01146479882;394,9832458;-0,01213057898;394,9832458;-0,0234721303;394,9832458;-0,03661269322;
394,0168762;1,157469273;394,0168762;0,3220041692;394,0168762;0,0738568157;394,0168762;0,02111241221;394,0168762;-0,001352710999;394,0168762;-0,01191051211;394,0168762;-0,01245881151;394,0168762;-0,02369994856;394,0168762;-0,03762229905;
393,0116882;1,152772307;393,0116882;0,3199363053;393,0116882;0,07303310186;393,0116882;0,02027393505;393,0116882;-0,002165956656;393,0116882;-0,01233931351;393,0116882;-0,01304927468;393,0116882;-0,02459985204;393,0116882;-0,03787854314;
392,0063171;1,144086719;392,0063171;0,3175913393;392,0063171;0,07313745469;392,0063171;0,02038254961;392,0063171;-0,001759472652;392,0063171;-0,01206446998;392,0063171;-0,01261534076;392,0063171;-0,02409342118;392,0063171;-0,03771420196;
391,0008545;1,137514591;391,0008545;0,3151543736;391,0008545;0,07154710591;391,0008545;0,01913977601;391,0008545;-0,003129236633;391,0008545;-0,01318600494;391,0008545;-0,01380462106;391,0008545;-0,02530149557;391,0008545;-0,0389425382;
389,9951477;1,126297951;389,9951477;0,3119890392;389,9951477;0,07083518803;389,9951477;0,01858066767;389,9951477;-0,00354851177;389,9951477;-0,01374032162;389,9951477;-0,01418841723;389,9951477;-0,02570835315;389,9951477;-0,03943119943;
388,9893494;1,116499066;388,9893494;0,3092198372;388,9893494;0,07009997219;388,9893494;0,01836263575;388,9893494;-0,003535468364;388,9893494;-0,01360557228;388,9893494;-0,01403982192;388,9893494;-0,02563705668;388,9893494;-0,03967012465;
387,9833374;1,104344964;387,9833374;0,3060053289;387,9833374;0,06944782287;387,9833374;0,01780123636;387,9833374;-0,003921926953;387,9833374;-0,01385762915;387,9833374;-0,01423431374;387,9833374;-0,02554866299;387,9833374;-0,0396822691;
387,0158997;1,093345523;387,0158997;0,3019708991;387,0158997;0,06801392138;387,0158997;0,01659717411;387,0158997;-0,004948740825;387,0158997;-0,01495249104;387,0158997;-0,01510312408;387,0158997;-0,02665542997;387,0158997;-0,04019643366;
386,009613;1,081495285;386,009613;0,2984805703;386,009613;0,06672239304;386,009613;0,01605596766;386,009613;-0,005441171583;386,009613;-0,01541028079;386,009613;-0,0156058576;386,009613;-0,02691112272;386,009613;-0,04101515934;
385,0031433;1,065793514;385,0031433;0,2936783135;385,0031433;0,06571936607;385,0031433;0,01549257617;385,0031433;-0,005668424536;385,0031433;-0,01575586572;385,0031433;-0,01572630741;385,0031433;-0,02731633;385,0031433;-0,04135348648;
383,9964905;1,050916314;383,9964905;0,2894226611;383,9964905;0,06487522274;383,9964905;0,01485463791;383,9964905;-0,006272268947;383,9964905;-0,0158899501;383,9964905;-0,01594574749;383,9964905;-0,02728881314;383,9964905;-0,04191179946;
382,9897461;1,031640291;382,9897461;0,2841549516;382,9897461;0,06264130771;382,9897461;0,01338981651;382,9897461;-0,007615177892;382,9897461;-0,01727538928;382,9897461;-0,01699414477;382,9897461;-0,02864932269;382,9897461;-0,04297089204;
381,9827881;1,012224436;381,9827881;0,2788948715;381,9827881;0,06123661995;381,9827881;0,0125215007;381,9827881;-0,007978963666;381,9827881;-0,01761909574;381,9827881;-0,01729961857;381,9827881;-0,0287986733;381,9827881;-0,04358913377;
381,0144653;0,9943044186;381,0144653;0,273814261;381,0144653;0,05989870057;381,0144653;0,01154790632;381,0144653;-0,008801874705;381,0144653;-0,01811967231;381,0144653;-0,017590262;381,0144653;-0,02948292904;381,0144653;-0,04387623444;
380,0072632;0,9736666679;380,0072632;0,2683083117;380,0072632;0,05829111487;380,0072632;0,01066795364;380,0072632;-0,009642724879;380,0072632;-0,0188862849;380,0072632;-0,01854358055;380,0072632;-0,02996813878;380,0072632;-0,04461336136;
378,9998474;0,9549661279;378,9998474;0,2629056573;378,9998474;0,05718998611;378,9998474;0,010021667;378,9998474;-0,01002581324;378,9998474;-0,01892564073;378,9998474;-0,01860136911;378,9998474;-0,02996122837;378,9998474;-0,04446486756;
377,9923096;0,9333584309;377,9923096;0,2562179863;377,9923096;0,05531961098;377,9923096;0,008881223388;377,9923096;-0,0105315242;377,9923096;-0,01967559382;377,9923096;-0,0188668035;377,9923096;-0,03037180938;377,9923096;-0,04486715049;
376,9846191;0,9134154916;376,9846191;0,2502045333;376,9846191;0,05308063328;376,9846191;0,007020437159;376,9846191;-0,01211799309;376,9846191;-0,02082662657;376,9846191;-0,02015739866;376,9846191;-0,03162909672;376,9846191;-0,04666125402;
376,0155334;0,895581305;376,0155334;0,2444377095;376,0155334;0,051243186;376,0155334;0,00579844974;376,0155334;-0,01326525118;376,0155334;-0,0217137821;376,0155334;-0,02096679993;376,0155334;-0,0324457176;376,0155334;-0,04723939672;
375,0075073;0,8725290895;375,0075073;0,2386471331;375,0075073;0,04973114654;375,0075073;0,005406089127;375,0075073;-0,01357280649;375,0075073;-0,02212145552;375,0075073;-0,02140814625;375,0075073;-0,03257873282;375,0075073;-0,0474575907;
373,9993896;0,8523693085;373,9993896;0,2332350463;373,9993896;0,04805776849;373,9993896;0,004082814325;373,9993896;-0,01462258492;373,9993896;-0,02274462953;373,9993896;-0,02184215002;373,9993896;-0,03338101134;373,9993896;-0,04858312383;
372,9910583;0,8297145963;372,9910583;0,2266692072;372,9910583;0,04642762989;372,9910583;0,002998812823;372,9910583;-0,01544260792;372,9910583;-0,02360611036;372,9910583;-0,02190122567;372,9910583;-0,03359473124;372,9910583;-0,04890126735;
371,9826355;0,8081659675;371,9826355;0,2202580273;371,9826355;0,04448612034;371,9826355;0,001947750221;371,9826355;-0,01622851938;371,9826355;-0,02401063964;371,9826355;-0,02249910496;371,9826355;-0,03406608477;371,9826355;-0,04934614152;
371,0128174;0,7901500463;371,0128174;0,2156275958;371,0128174;0,04355945811;371,0128174;0,001314872992;371,0128174;-0,01657166146;371,0128174;-0,02433182858;371,0128174;-0,02276614681;371,0128174;-0,03450144827;371,0128174;-0,05034758523;
370,0040588;0,7713766694;370,0040588;0,2093690336;370,0040588;0,04136843979;370,0040588;-0,0003555276489;370,0040588;-0,01776453294;370,0040588;-0,02515821718;370,0040588;-0,02389829792;370,0040588;-0,03530438617;370,0040588;-0,05084247142;
368,9951477;0,7509478331;368,9951477;0,2033105642;368,9951477;0,03997408226;368,9951477;-0,0009525935748;368,9951477;-0,01836842857;368,9951477;-0,02550545894;368,9951477;-0,02400676906;368,9951477;-0,03578656912;368,9951477;-0,0511754863;
367,986084;0,7287207246;367,986084;0,1977915317;367,986084;0,03884779662;367,986084;-0,001688774559;367,986084;-0,01852953993;367,986084;-0,02582281455;367,986084;-0,02435067482;367,986084;-0,03561222926;367,986084;-0,05176782608;
367,015686;0,7083607316;367,015686;0,1925381869;367,015686;0,03661031649;367,015686;-0,002858272986;367,015686;-0,01955915429;367,015686;-0,02683019079;367,015686;-0,02502906695;367,015686;-0,03637541085;367,015686;-0,05222804472;
